audio_file_name,grader,profile_id,pre_or_post,question_clean,Human Transcription,ai_transcription,human_words_correct,total_reference_words,ai_total_score,ai_words_correct,ai_n_words
grade1_profile30575_q2_LP_20251122_100201.mp3,Dania,30575,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,9.0,3,6
grade1_profile30684_q2_LP_20251122_100201.mp3,Dania,30684,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28509_q2_QK_20251122_100724.mp3,Dania,28509,post,It's locked. I can open it.,It's looged. I can open it.,It's locked i can open it,5,6,9.0,4,6
grade1_profile30823_q2_QK_20251122_100724.mp3,Dania,30823,post,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28392_q2_QK_20251122_100724.mp3,Dania,28392,post,It's locked. I can open it.,parent recording ,It's locked i can open it,0,6,11.0,5,6
grade1_profile28446_q2_QK_20251122_100724.mp3,Rukhshan,28446,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28465_q2_LP_20251122_100201.mp3,Rukhshan,28465,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28381_q2_LP_20251122_100201.mp3,Salman,28381,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28441_q2_QK_20251122_100724.mp3,Rukhshan,28441,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28382_q2_QK_20251122_100724.mp3,Rukhshan,28382,post,It's locked. I can open it.,It's a lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28389_q2_QK_20251122_100724.mp3,Rukhshan,28389,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,10.0,5,6
grade1_profile30586_q2_QK_20251122_100724.mp3,Rukhshan,30586,post,It's locked. I can open it.,It's locked. I can open it.,It's locked it's locked i can open it i can open it,6,6,12.0,6,6
grade1_profile28390_q2_LP_20251122_100201.mp3,Rukhshan,28390,pre,It's locked. I can open it.,It's locked. I can awpen it.,It's locked i can open it,5,6,12.0,6,6
grade1_profile28401_q2_LP_20251122_100201.mp3,Rukhshan,28401,pre,It's locked. I can open it.,It's loked. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28352_q2_QK_20251122_100724.mp3,Rukhshan,28352,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile31361_q2_QK_20251122_100724.mp3,Salman,31361,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile28514_q2_QK_20251122_100724.mp3,Salman,28514,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile31207_q2_LP_20251122_100201.mp3,Salman,31207,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,6.0,1,6
grade1_profile31293_q2_LP_20251122_100201.mp3,Rukhshan,31293,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28421_q2_LP_20251122_100201.mp3,Rukhshan,28421,pre,It's locked. I can open it.,It's loocked. Eye can awpen ee,It's locked i can open it,2,6,11.0,5,6
grade1_profile28389_q2_LP_20251122_100201.mp3,Rukhshan,28389,pre,It's locked. I can open it.,It's locked. I can open eet.,It's locked i can open it,5,6,12.0,6,6
grade1_profile28448_q2_QK_20251122_100724.mp3,Salman,28448,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile28359_q2_QK_20251122_100724.mp3,Rukhshan,28359,post,It's locked. I can open it.,It's lockid. I can o-o-opin open e,It's it's locked it i can open open open,4,6,8.0,2,6
grade1_profile30496_q2_LP_20251122_100201.mp3,Salman,30496,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile28498_q2_QK_20251122_100724.mp3,Rehma,28498,post,It's locked. I can open it.,It's locked. I can open.,It's locked i can open,5,6,9.0,4,5
grade1_profile28471_q2_LP_20251122_100201.mp3,Dania,28471,pre,It's locked. I can open it.,It's locked. I can open it. ,It locked i can open it,6,6,10.0,5,5
grade1_profile28371_q2_QK_20251122_100724.mp3,Rehma,28371,post,It's locked. I can open it.,It'ss lookid. I can topen I T it,It's it i can it open open i it it,3,6,7.0,2,5
grade1_profile30506_q3_QK_20251122_101834.mp3,Dania,30506,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Z Zara. I this is draw. This is like draw.,Is this loves zara is this draw this is loves draw,6,15,8.0,3,5
grade1_profile28509_q2_LP_20251122_100201.mp3,Dania,28509,pre,It's locked. I can open it.,It's loged. I can open it.,It's locked i open it,5,6,7.0,3,5
grade1_profile30941_q2_LP_20251122_100201.mp3,Salman,30941,pre,It's locked. I can open it.,It's lock. I open it. ,It's locked i open it,4,6,8.0,3,5
grade1_profile28392_q1_LP_20251122_095026.mp3,Rehma,28392,pre,Come on. We can do it together.,Come on. You can do it,Come on do can do it,5,7,10.0,5,5
grade1_profile28425_q2_QK_20251122_100724.mp3,Semal,28425,post,It's locked. I can open it.,It's locked. I can open it.,It's i can open it,6,6,9.0,4,5
grade1_profile30941_q3_QK_20251122_101834.mp3,Amna,30941,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She la va es a this is fa a az. he love to ba a - build ,Is she loves is is this this is he loves loves,9,15,7.0,2,5
grade1_profile30482_q2_QK_20251122_100724.mp3,Semal,30482,post,It's locked. I can open it.,It's look. I can open.,It's locked i can open,4,6,8.0,3,5
grade1_profile28509_q2_LP_20251122_100201.mp3,Abdullah,28509,pre,It's locked. I can open it.,eats load .... load.. eye can open it,It's locked i open it,3,6,7.0,3,5
grade1_profile28402_q1_LP_20251122_095026.mp3,Rehma,28402,pre,Come on. We can do it together.,Come oooo. We caaannnn do it to gether ,Come on do it together,4,7,6.0,2,5
grade1_profile30941_q3_QK_20251122_101834.mp3,Salman,30941,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to a. This is . He love to bill thin. ,Is she loves is is this this is he loves loves,9,15,7.0,2,5
grade1_profile28473_q2_QK_20251122_100724.mp3,Rehma,28473,post,It's locked. I can open it.,It's lock. I can open it,Locked i can open it,5,6,9.0,4,5
grade1_profile28466_q2_QK_20251122_100724.mp3,Rehma,28466,post,It's locked. I can open it.,It's locked. I can open.,It's locked i can open,5,6,9.0,4,5
grade1_profile31207_q2_QK_20251122_100724.mp3,Abdullah,31207,post,It's locked. I can open it.,iss lawked. eye can open,It's locked i can open,2,6,7.0,2,5
grade1_profile30693_q3_LP_20251122_101304.mp3,Rehma,30693,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Salaa. She love to drraw. This Faiz. He love to build thing,This is zara she loves,9,15,8.0,4,5
grade1_profile30575_q1_LP_20251122_095026.mp3,Ali,30575,pre,Come on. We can do it together.,We can do it together.,Can we can do it together together,5,7,8.0,4,5
grade1_profile28425_q2_QK_20251122_100724.mp3,Rehma,28425,post,It's locked. I can open it.,It'sh rocked. I can open it,It's i can open it,4,6,9.0,4,5
grade1_profile28402_q2_QK_20251122_100724.mp3,Ali,28402,post,It's locked. I can open it.,It's lock. I can open. ,It's locked i can open,4,6,6.0,2,5
grade1_profile30482_q2_QK_20251122_100724.mp3,Rukhshan,30482,post,It's locked. I can open it.,It's looked. I can open it.,It's locked i can open,5,6,8.0,3,5
grade1_profile30941_q2_LP_20251122_100201.mp3,Dania,30941,pre,It's locked. I can open it.,It's locked. I open it. ,It's locked i open it,5,6,8.0,3,5
grade1_profile28468_q1_LP_20251122_095026.mp3,Semal,28468,pre,Come on. We can do it together.,Come on we can't gather,Come on we can together,3,7,6.0,2,5
grade1_profile28468_q2_LP_20251122_100201.mp3,Dania,28468,pre,It's locked. I can open it.,Iss lock. I open i e,It's locked i open it,1,6,9.0,4,5
grade1_profile28344_q1_QK_20251122_095622.mp3,Semal,28344,post,Come on. We can do it together.,We can do it to get,We can do it together,4,7,7.0,3,5
grade1_profile30472_q2_LP_20251122_100201.mp3,Dania,30472,pre,It's locked. I can open it.,It's locked. I I can pet it.,It's locked i can it,5,6,9.0,4,5
grade1_profile30506_q3_QK_20251122_101834.mp3,Rukhshan,30506,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. I. Is it draw. This is like draw.,Is this loves zara is this draw this is loves draw,6,15,8.0,3,5
grade1_profile28475_q2_LP_20251122_100201.mp3,Amna,28475,pre,It's locked. I can open it.,locked. I can open it,Locked i i can open it,5,6,7.0,2,5
grade1_profile30665_q1_LP_20251122_095026.mp3,Rukhshan,30665,pre,Come on. We can do it together.,On. Come on. We can do eet dogeder,Come on come on we can do,5,7,4.0,1,5
grade1_profile28392_q1_LP_20251122_095026.mp3,Semal,28392,pre,Come on. We can do it together.,Come on you can do it,Come on do can do it,5,7,10.0,5,5
grade1_profile28512_q2_LP_20251122_100201.mp3,Rukhshan,28512,pre,It's locked. I can open it.,Lock it. I can open it.,Locked it i can open it,4,6,9.0,4,5
grade1_profile28402_q2_QK_20251122_100724.mp3,Dania,28402,post,It's locked. I can open it.,It's lock. I can open.,It's locked i can open,4,6,6.0,2,5
grade1_profile31184_q1_LP_20251122_095026.mp3,Dania,31184,pre,Come on. We can do it together.,Come on. Let's do it together.,Come on do it together,5,7,9.0,4,5
grade1_profile28457_q2_QK_20251122_100724.mp3,Semal,28457,post,It's locked. I can open it.,Its locked i can open it,It's locked i can open,5,6,9.0,4,5
grade1_profile28385_q2_QK_20251122_100724.mp3,Ali,28385,post,It's locked. I can open it.,It's lock. I can open. ,It's locked i can open,4,6,8.0,3,5
grade1_profile28371_q2_QK_20251122_100724.mp3,Semal,28371,post,It's locked. I can open it.,Its loo kid eye can topen i eat,It's it i can it open open i it it,1,6,7.0,2,5
grade1_profile30472_q2_LP_20251122_100201.mp3,Semal,30472,pre,It's locked. I can open it.,Its its looked i can pick it ,It's locked i can it,3,6,9.0,4,5
grade1_profile30575_q1_LP_20251122_095026.mp3,Dania,30575,pre,Come on. We can do it together.,We can do it together.,Can we can do it together together,5,7,8.0,4,5
grade1_profile28468_q1_LP_20251122_095026.mp3,Amna,28468,pre,Come on. We can do it together.,Come on. We can gether.,Come on we can together,4,7,6.0,2,5
grade1_profile28345_q2_LP_20251122_100201.mp3,Dania,28345,pre,It's locked. I can open it.,lock. I can open it.,Locked i can open,4,6,6.0,2,4
grade1_profile28345_q2_LP_20251122_100201.mp3,Semal,28345,pre,It's locked. I can open it.,Lock. Eye can open i-.,Locked i can open,2,6,6.0,2,4
grade1_profile28376_q1_LP_20251122_095026.mp3,Rukhshan,28376,pre,Come on. We can do it together.,Come aan. Do et togather,Come on together it together,2,7,4.0,1,4
grade1_profile28498_q2_LP_20251122_100201.mp3,Salman,28498,pre,It's locked. I can open it.,It's looked. I can,It's locked i can,3,6,7.0,3,4
grade1_profile28395_q1_QK_20251122_095622.mp3,Rehma,28395,post,Come on. We can do it together.,Come on. We can do it  tooo gather.,Come on we can,6,7,4.0,0,4
grade1_profile28391_q1_QK_20251122_095622.mp3,Semal,28391,post,Come on. We can do it together.,We can do it do it to gather.,Can do it do it together,4,7,5.0,1,4
grade1_profile28519_q2_LP_20251122_100201.mp3,Rehma,28519,pre,It's locked. I can open it.,It's looock D. I can open it,Locked can open it,5,6,7.0,3,4
grade1_profile28391_q2_QK_20251122_100724.mp3,Semal,28391,post,It's locked. I can open it.,I can open it mumma,I can open it,4,6,8.0,4,4
grade1_profile28402_q2_LP_20251122_100201.mp3,Amna,28402,pre,It's locked. I can open it.,It's loot. I can open it.,I can open it,5,6,8.0,4,4
grade1_profile28390_q2_QK_20251122_100724.mp3,Amna,28390,post,It's locked. I can open it.,I can open it.,I can open it,4,6,8.0,4,4
grade1_profile28431_q2_QK_20251122_100724.mp3,Rehma,28431,post,It's locked. I can open it.,I can open it,I can open it,4,6,8.0,4,4
grade1_profile28376_q1_LP_20251122_095026.mp3,Rehma,28376,pre,Come on. We can do it together.,Come on. To kit together,Come on together it together,3,7,4.0,1,4
grade1_profile28431_q2_QK_20251122_100724.mp3,Amna,28431,post,It's locked. I can open it.,look. I can open it.,I can open it,4,6,8.0,4,4
grade1_profile28375_q2_LP_20251122_100201.mp3,Rehma,28375,pre,It's locked. I can open it.,Is looock. I can open it,It's locked i can,4,6,6.0,2,4
grade1_profile28391_q2_QK_20251122_100724.mp3,Salman,28391,post,It's locked. I can open it.,I can open it,I can open it,4,6,8.0,4,4
grade1_profile28390_q2_QK_20251122_100724.mp3,Dania,28390,post,It's locked. I can open it.,It. I can open it.,I can open it,4,6,8.0,4,4
grade1_profile28428_q2_LP_20251122_100201.mp3,Semal,28428,pre,It's locked. I can open it.,Its locked i can open it,I can open it,5,6,8.0,4,4
grade1_profile28498_q2_LP_20251122_100201.mp3,Dania,28498,pre,It's locked. I can open it.,It's looked. I can ,It's locked i can,3,6,7.0,3,4
grade1_profile28519_q2_LP_20251122_100201.mp3,Semal,28519,pre,It's locked. I can open it.,Its lock duh we khan open it,Locked can open it,2,6,7.0,3,4
grade1_profile30941_q1_LP_20251122_095026.mp3,Dania,30941,pre,Come on. We can do it together.,Come on. .... together. ,On do it it together,3,7,5.0,2,4
grade1_profile28395_q1_QK_20251122_095622.mp3,Rukhshan,28395,post,Come on. We can do it together.,Come on. We can do eet togader,Come on we can,5,7,4.0,0,4
grade1_profile28359_q1_QK_20251122_095622.mp3,Amna,28359,post,Come on. We can do it together.,camon. we can,Can on we can,2,7,4.0,1,3
grade1_profile28345_q1_LP_20251122_095026.mp3,Abdullah,28345,pre,Come on. We can do it together.,we can it ,We can it,3,7,6.0,3,3
grade1_profile30633_q1_LP_20251122_095026.mp3,Dania,30633,pre,Come on. We can do it together.,Come on. We want to together. We can do eet together.,Come on we,6,7,3.0,1,3
grade1_profile28359_q1_QK_20251122_095622.mp3,Ali,28359,post,Come on. We can do it together.,Can on we can,Can on we can,3,7,4.0,1,3
grade1_profile30693_q1_LP_20251122_095026.mp3,Rehma,30693,pre,Come on. We can do it together.,Onnn. We can do it gather,Come on do,4,7,1.0,0,3
grade1_profile30695_q1_LP_20251122_095026.mp3,Rehma,30695,pre,Come on. We can do it together.,Come on. We can do it dogather,Come on come on together together,6,7,4.0,2,3
grade1_profile28369_q1_LP_20251122_095026.mp3,Dania,28369,pre,Come on. We can do it together.,Come ooo,Come on,1,7,1.0,0,2
grade1_profile28485_q1_LP_20251122_095026.mp3,Rehma,28485,pre,Come on. We can do it together.,Come on,Come on,2,7,4.0,2,2
grade1_profile28369_q2_LP_20251122_100201.mp3,Rukhshan,28369,pre,It's locked. I can open it.,It's laacked.,It's it,1,6,4.0,2,2
grade1_profile28392_q2_LP_20251122_100201.mp3,Semal,28392,pre,It's locked. I can open it.,Come on you can do it together,Can it,2,6,3.0,1,2
grade1_profile28369_q1_LP_20251122_095026.mp3,Rehma,28369,pre,Come on. We can do it together.,Come o,Come on,1,7,1.0,0,2
grade1_profile28385_q3_LP_20251122_101304.mp3,Amna,28385,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,It's lock. I can open it. it,Is loves,0,15,1.0,0,2
grade1_profile28395_q1_LP_20251122_095026.mp3,Semal,28395,pre,Come on. We can do it together.,We can. ,We can,2,7,1.0,0,2
grade1_profile28369_q2_LP_20251122_100201.mp3,Semal,28369,pre,It's locked. I can open it.,It is uh. ,It's it,0,6,4.0,2,2
grade1_profile28385_q3_LP_20251122_101304.mp3,Dania,28385,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,It's lock. I can open it. it.,Is loves,0,15,1.0,0,2
grade1_profile28388_q1_LP_20251122_095026.mp3,Abdullah,28388,pre,Come on. We can do it together.,I have done,Can,0,7,1.0,0,1
grade1_profile28512_q3_LP_20251122_101304.mp3,Amna,28512,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Aoa. ye mushkil reading hay. mai ye nahe kar sakti.,Is,0,15,2.0,1,1
grade1_profile28485_q2_LP_20251122_100201.mp3,Semal,28485,pre,It's locked. I can open it.,It is.,It it,0,6,2.0,1,1
grade1_profile28443_q3_QK_20251122_101834.mp3,Ali,28443,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,I am good,Faiz,0,15,1.0,0,1
grade1_profile28385_q1_LP_20251122_095026.mp3,Rukhshan,28385,pre,Come on. We can do it together.,Yes I do,Do,1,7,1.0,0,1
grade1_profile30693_q2_QK_20251122_100724.mp3,Amna,30693,post,It's locked. I can open it.,-,,0,6,,0,0
grade1_profile30693_q1_QK_20251122_095622.mp3,Dania,30693,post,Come on. We can do it together.,-,,0,7,,0,0
grade1_profile28428_q1_LP_20251122_095026.mp3,Dania,28428,pre,Come on. We can do it together.,-,,0,7,,0,0
grade1_profile28395_q2_LP_20251122_100201.mp3,Dania,28395,pre,It's locked. I can open it.,Come on. We can do iit together. ,,1,6,,0,0
grade1_profile28493_q3_LP_20251122_101304.mp3,Rehma,28493,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,-,,0,15,,0,0
grade1_profile28399_q3_LP_20251122_101304.mp3,Rehma,28399,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Come on. We can,,0,15,,0,0
grade1_profile28399_q3_LP_20251122_101304.mp3,Amna,28399,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,come on. we,,0,15,,0,0
grade1_profile30693_q2_QK_20251122_100724.mp3,Rehma,30693,post,It's locked. I can open it.,-,,0,6,,0,0
grade1_profile28387_q1_LP_20251122_095026.mp3,Dania,28387,pre,Come on. We can do it together.,-,,0,7,,0,0
grade1_profile28385_q2_LP_20251122_100201.mp3,Semal,28385,pre,It's locked. I can open it.,Yes,,0,6,,0,0
